file,selected,label
fer0021690.png,-0.46623617 1.3119752 0.734329 -0.46661353 0.10900569 -1.9861139 -0.85345936,disgust
fer0021705.png,0.47490656 1.3000305 0.49789482 -0.23895264 -0.71816915 -1.9101938 -0.28891265,disgust
fer0021711.png,0.11288011 1.0960915 3.8843634 -2.1297255 -2.0556042 -9.154804 -3.2221851,disgust
fer0021745.png,0.48915902 1.1273642 0.20529592 -1.46416 -0.30912447 -4.0893946 -0.13795775,disgust
fer0022140.png,1.0048609 0.8304516 0.39215732 -1.1882102 -1.3218427 -4.6106954 -2.5733962,disgust
fer0022177.png,-1.0322118 -1.0681394 0.07225867 -1.4384532 1.188777 -1.5696523 -0.14138949,disgust
fer0022595.png,-0.38335508 -0.17447954 0.6641522 -0.073685646 -0.3718773 -1.5989668 -0.36575246,disgust
fer0022637.png,-0.8796439 0.90064657 0.6549198 -0.8710221 2.2573826 -2.2948005 1.3353935,disgust
fer0022934.png,-0.37906194 0.9798575 0.05262816 0.7063905 0.5072065 -3.157037 1.3644469,disgust
fer0022966.png,1.6344485 0.7271322 0.36004043 0.96057904 1.2256932 -3.7066698 -1.235806,disgust
fer0023045.png,-0.5518803 0.48385176 0.21216482 0.3276834 -0.4363112 -1.5430055 -0.70756215,disgust
fer0023082.png,-0.19747657 -1.4047306 2.016593 -0.79931587 -0.87695 -2.9839158 -2.502241,disgust
fer0023164.png,-0.47750062 0.36963284 2.0590954 0.6707548 -0.7033744 -1.218675 -0.97174895,disgust
fer0023178.png,0.6171901 1.7807953 0.8605534 -1.2091947 -0.9820416 -0.75727487 -2.2017355,disgust
fer0023638.png,0.043896675 1.0218456 0.48828322 0.12282634 0.30714488 -5.518384 -1.5338557,disgust
fer0023871.png,0.29987377 1.7931681 -1.0700893 0.7753279 -0.7702472 -1.0448444 0.20308638,disgust
fer0024093.png,-1.1044581 1.2979004 0.8348937 -0.72197604 0.86170554 -3.8537326 -2.8829715,disgust
fer0024193.png,0.572955 0.4983912 1.761709 0.5748365 1.0475235 -1.7678347 -0.22870529,disgust
fer0025270.png,0.91244406 2.2937016 -0.82537967 1.1042291 -0.4450848 -1.0155195 -0.58206517,disgust
fer0025354.png,-0.25172007 2.9239736 2.3644223 -0.08822554 -0.03906658 -4.0956717 -2.303615,disgust
fer0025465.png,-0.6833285 -1.2804639 -0.19475806 -0.2823371 0.8152852 -0.44609004 0.25517642,disgust
fer0025473.png,0.48915902 1.1273642 0.20529592 -1.46416 -0.30912447 -4.0893946 -0.13795775,disgust
fer0025683.png,-0.63007426 -1.5293062 0.89392287 -0.67566806 -0.25881565 -2.8089037 -0.993335,disgust
fer0025781.png,0.1377313 -1.3549435 1.6497431 0.50858927 -0.80506015 -3.249258 -1.876867,disgust
fer0026257.png,-0.24018812 -1.5229985 4.339178 -0.5523912 0.46034557 -3.8065968 -2.454598,disgust
fer0026476.png,-0.33356524 -0.71968555 2.1072738 -0.4377752 -0.25240943 -5.5337095 -1.6429284,disgust
fer0026501.png,0.0006568134 0.2740867 -0.055301785 -0.5030156 0.076064885 -2.7844477 -0.9711651,disgust
fer0026509.png,0.6032487 1.8489125 0.9935119 -1.898798 1.1588039 -3.537915 -0.21862304,disgust
fer0026527.png,0.13542467 0.5298891 -0.11322239 -1.2015991 -0.57112825 -2.4448993 0.38759238,disgust
fer0026661.png,-0.8249783 0.18786567 1.4799318 -1.4831853 0.75213563 -2.4012895 -0.6671499,disgust
fer0026795.png,-2.3459213 0.20378196 1.2741356 -0.37134898 1.1884625 -2.5590382 -0.25813133,disgust
fer0026871.png,0.0296527 0.56369346 0.8468878 1.8092587 0.5178295 -3.7213974 -1.1270058,disgust
fer0026914.png,-0.836882 0.16386396 0.5414983 -0.8539008 -0.9366635 -2.7454062 -1.0357779,disgust
fer0027174.png,-1.101101 1.2110863 1.0357932 -0.8411283 0.31554705 -0.9909843 -0.018255949,disgust
fer0027662.png,-1.9877079 -1.6932564 1.2104709 -0.8983366 -0.014177799 -2.049883 -1.8608582,disgust
fer0027695.png,1.4102517 -1.5286875 2.2394967 -0.33140838 -1.0518545 -1.0379949 0.5357268,disgust
fer0027826.png,0.67821896 -0.44837254 0.52171785 -1.5737495 0.23926365 -2.1648557 -1.2402092,disgust
fer0028064.png,-1.1720073 -0.54732907 2.0750098 -2.1621048 0.21448493 -2.0272717 -0.68973184,disgust
fer0028111.png,0.34681147 1.0679095 0.9226929 -0.09179735 -1.4772434 -1.190442 -1.00096,disgust
fer0028394.png,-0.18675092 1.2424171 0.6520102 -0.060306847 -1.7823609 -0.8310752 -1.7011992,disgust
fer0028580.png,0.31037572 -1.4736781 1.3495785 -0.34305495 0.9838716 -1.9326106 -1.1592654,disgust
fer0000021.png,-0.36032927 -0.9084071 0.7419307 1.5032449 -4.054795 -1.0272447 0.46611798,fear
fer0000051.png,0.17767435 -0.009016275 -1.4114847 0.39027417 0.34379026 0.7942816 -2.1335387,fear
fer0000072.png,0.6159198 -1.4846237 0.2080807 -1.1689973 0.8708135 -0.75601625 -1.050442,fear
fer0000095.png,-1.4662442 -1.1708252 -0.53558546 1.8503932 -0.20744005 -0.30860347 0.26481748,fear
fer0000131.png,-0.39746672 -1.8523333 0.21595693 -0.70097935 0.94530314 -0.29227054 -1.0244002,fear
fer0000189.png,-1.609174 -1.9289609 2.1152544 1.7898245 -0.92646945 -0.4552676 0.6473386,fear
fer0000299.png,-0.9458755 -1.1419852 -0.3749547 0.48319957 -3.1844878 0.27167553 -0.3967762,fear
fer0000339.png,-0.589973 0.9951332 -0.058847725 1.4145529 -0.18142366 -0.7613499 -1.806758,fear
fer0000371.png,-0.8595126 -0.48367545 -0.8573487 3.921653 -4.7499337 0.565808 1.0956916,fear
fer0000543.png,-1.0495635 -2.6305704 1.1829216 0.9956523 0.09467471 -0.8879601 -1.7024992,fear
fer0000708.png,-0.84858376 -1.8213886 -0.73389566 3.4864774 -4.8946033 1.356766 0.99085,fear
fer0000742.png,-1.5284815 -1.3046334 0.06824756 -0.9376867 -1.0555247 0.84514844 0.32083488,fear
fer0000744.png,0.18279284 -0.11823082 1.0785878 2.0002294 -1.6695936 -0.3749724 -0.4371791,fear
fer0000766.png,-0.5949154 -0.23760867 0.09323752 0.5805015 -1.0341069 -0.40526438 -0.3935932,fear
fer0000803.png,-0.3316158 1.0529205 1.7223078 -0.08914 -0.9137073 0.36527967 0.6267706,fear
fer0000809.png,-1.1960609 0.97577405 -0.33766115 -1.9988432 -2.6969962 0.32814717 1.6054221,fear
fer0000823.png,0.3753591 -0.11477697 -0.7398931 1.8436799 -1.7272487 -0.06112373 0.21648127,fear
fer0000834.png,-0.6322226 -0.7022878 -0.17375678 -0.7919468 -0.4312129 -0.29400587 -2.261876,fear
fer0000860.png,0.2868743 -1.9468573 -0.031990767 2.9333174 -3.3001912 -2.5498266 -0.2940181,fear
fer0000912.png,1.7501953 -0.3729654 0.9163213 -1.0131245 -1.4859074 2.5348656 -0.04786879,fear
fer0000938.png,-2.0086515 -1.4315758 0.014995113 1.3499049 -2.4124827 -0.6294507 -0.6327562,fear
fer0001126.png,-1.8005346 -2.8306847 0.784987 0.72889185 0.61486447 0.5883906 -1.002538,fear
fer0001238.png,0.23666176 -0.70913225 -1.0924138 3.8421626 -4.565851 -1.2499201 -0.058351994,fear
fer0001365.png,-0.50742537 -1.2322311 0.9869909 2.4037862 -4.004049 -0.16422021 -1.9122825,fear
fer0001377.png,-1.1054463 0.3627926 -1.0320826 -2.0878556 -0.47219956 -0.24263644 0.16281462,fear
fer0001428.png,-2.1640315 -1.9890621 0.8184379 1.7328858 -0.7087404 -0.68701816 -0.24184322,fear
fer0001507.png,-0.841078 -0.40895146 -0.18102494 2.9524708 -2.6205652 -1.572872 0.34926692,fear
fer0001542.png,-1.5160617 0.05257052 -1.3835702 0.7900082 -0.81381524 0.9821335 3.0164828,fear
fer0001575.png,0.61187017 -0.3359999 1.3264298 -1.2158026 -2.5474942 0.5700536 0.34806192,fear
fer0001652.png,0.7973578 0.8102836 -0.11051381 2.1653943 -1.9643502 -0.42987823 1.0778234,fear
fer0001708.png,-1.5509454 -0.6331697 0.6792968 -0.36303857 -0.8019322 0.088932276 0.2223582,fear
fer0001759.png,-1.3045311 0.98684543 0.09835887 0.52717316 -0.9003149 0.20956385 1.7896672,fear
fer0001769.png,-2.3086088 -0.5462233 1.0875211 2.8225415 -1.6952131 -1.0139143 0.92182887,fear
fer0001866.png,-0.3914833 -0.52090824 -0.37561554 0.48926032 -1.5111692 0.34089103 -1.3640344,fear
fer0001927.png,-0.4527701 -2.7869616 0.25283945 1.7305557 -2.899958 0.6448594 1.0038733,fear
fer0001988.png,-0.14734809 -0.18629533 -0.53176445 -0.22479054 -0.48184693 -0.4744327 0.56394035,fear
fer0002002.png,-0.75135946 -0.07822189 -0.008340895 1.396951 -1.3369783 -0.34067714 -0.496832,fear
fer0002071.png,-0.84944445 -0.89072776 -0.11975855 0.45490235 1.0119013 -1.3246938 1.038655,fear
fer0002078.png,-0.9958112 0.60540223 -0.13395411 0.5463761 -1.0897474 0.69458246 0.24189554,fear
fer0002115.png,-1.6259687 -2.1432607 -0.9619936 2.9091802 -5.1512833 2.024396 0.96687686,fear
fer0002129.png,-0.98487926 -0.41423962 -0.009286046 2.9022086 -3.3911695 -0.0026658177 0.11460161,fear
fer0002165.png,-1.4976523 -0.86499363 -0.5323483 1.0593097 -1.8564069 -0.32851672 -1.0353332,fear
fer0002175.png,1.1580994 -0.0009447932 0.37716484 0.085452795 0.51932025 0.098621994 0.10361451,fear
fer0002246.png,-0.41250992 -0.8291739 1.6984698 -0.5803908 1.2162904 -0.7875983 -0.7584801,fear
fer0002294.png,-0.64665186 -0.67001146 2.3245294 -0.043663383 -3.329986 -0.4059906 -0.017058134,fear
fer0002316.png,-0.9202527 0.19895315 -0.5702795 0.82364297 -2.4452865 -0.36461234 -2.1471832,fear
fer0002349.png,-0.550133 -1.3113091 -0.29533237 0.8824458 -0.7107403 1.1902819 1.3632046,fear
fer0002356.png,-0.4631462 0.45933306 2.5191252 0.019784689 -3.2784197 0.09800464 0.68702865,fear
fer0002369.png,-1.0071009 -0.53247803 0.8698772 -0.18178323 -0.75038856 0.38199264 0.22320974,fear
fer0002374.png,-0.5418775 -0.35005444 -0.5710325 1.3271985 -1.9484006 0.42208415 0.67281747,fear
fer0002416.png,-1.0333905 1.3347068 -0.4714445 0.12667957 -1.6635206 -0.6181365 0.7669256,fear
fer0002478.png,-1.3246067 -0.2368691 1.0043929 -0.04253483 -1.1565697 -0.029725552 -0.3687173,fear
fer0002497.png,-0.91266453 -0.7602916 -0.5512539 1.5120406 -2.156669 -1.7006187 0.8923776,fear
fer0002546.png,-0.55122757 -0.8326169 -0.76225054 4.2084465 -5.747625 -1.093601 -0.632898,fear
fer0002591.png,0.07310927 0.080391005 0.17508483 0.88997674 -3.282109 -0.055009544 -0.86511993,fear
fer0002637.png,0.43711567 -1.3061936 1.0594134 0.2572247 -0.8789177 1.0699661 -0.6399866,fear
fer0002649.png,-1.4709259 -1.026785 1.3521519 1.2304686 -2.2371159 0.82532597 -0.77275085,fear
fer0002661.png,-1.0703434 -0.55726373 -0.77606744 0.3001622 0.31190544 0.13170397 -0.7437632,fear
fer0002797.png,-0.13042718 -3.1897645 0.48947203 0.48686832 -1.6343602 -0.23622918 -1.7717774,fear
fer0002799.png,-2.0603213 1.1670241 1.5416746 -0.8123562 -0.2683562 0.5728599 -2.2524085,fear
fer0002976.png,-0.5772449 1.7181077 -0.42957008 -0.99778366 -0.46399355 0.6639635 -0.48706424,fear
fer0003107.png,-0.6858815 0.5241709 1.338294 1.9373002 1.430294 1.418176 0.9080092,fear
fer0003237.png,0.9734573 0.7781826 -1.4653091 1.188989 -1.4380928 0.38998127 -0.47548318,fear
fer0003263.png,-2.4989552 -1.4200232 -0.8365124 -1.9692887 0.012678146 0.3348472 2.9488723,fear
fer0003316.png,-2.2156348 -0.7334847 0.41581583 3.159577 -3.4082246 0.11702925 0.45375997,fear
fer0003370.png,0.1158292 -1.3481421 -0.36274028 0.5941762 -1.8882585 -0.15247774 -0.6078142,fear
fer0003419.png,-2.0041282 -2.6597457 0.883966 0.6899593 -2.4804068 -1.5177221 -0.4794138,fear
fer0003424.png,-0.4539974 -0.46960807 1.8733945 -0.022946656 -1.2187213 -1.0207494 0.89047027,fear
fer0003430.png,-0.080586 -0.95649976 -0.44592917 0.8179207 -0.8272183 0.15914094 0.8770067,fear
fer0003433.png,-0.7707094 0.4041465 0.38765904 -0.58088183 -2.09454 -0.43175864 -0.4099989,fear
fer0003437.png,0.32591346 -0.32659096 0.29526457 2.2011702 1.1453013 -0.4631939 0.90736246,fear
fer0003440.png,-1.955054 -0.10744631 -1.8549638 0.65432966 -4.174896 0.0008561611 1.6111941,fear
fer0003515.png,-1.2861452 0.128937 0.66855735 -0.17485595 -1.6591964 -1.5097839 0.53787017,fear
fer0003571.png,-1.2675264 -1.0231845 1.0601342 1.7987756 -3.5259845 -0.4510095 0.08463824,fear
fer0003634.png,-2.6850746 -1.1194742 -0.08325064 1.6477929 -0.99262714 -0.462487 -1.668554,fear
fer0003642.png,-2.8826325 -1.7813938 0.64364034 1.1932013 -1.960201 -1.0791287 0.418351,fear
fer0003711.png,-0.77671635 0.39208987 0.0679428 1.8771187 -0.22188061 0.038443208 0.68988943,fear
fer0003771.png,-0.52267116 -0.5562589 -0.24922824 3.9545972 -4.692704 0.59121835 1.3404211,fear
fer0003915.png,2.550648 -1.6159167 3.055757 3.8238358 -1.1807413 0.8533778 1.3306305,fear
fer0003943.png,-1.8846037 0.8001144 2.023867 0.16391027 -0.21956205 1.1381261 -0.40382075,fear
fer0003987.png,-1.3779199 -0.006834835 1.1016047 0.2222023 -0.7930026 0.19856548 1.2803278,fear
fer0004015.png,-0.37834334 -0.3967309 1.2313435 -0.13623384 -3.2456298 0.51276624 -0.060797215,fear
fer0004024.png,0.9646255 1.0876272 -0.5546411 0.8589835 -1.7877982 0.19271967 -1.4019859,fear
fer0004037.png,-2.1640315 -1.9890621 0.8184379 1.7328858 -0.7087404 -0.68701816 -0.24184322,fear
fer0004088.png,-0.4770664 -0.18361321 -1.1518573 3.8830137 -4.9591603 -1.0973458 0.022734642,fear
fer0004128.png,-2.0754585 -0.54427004 0.42625332 1.1811571 -0.7409967 -0.8908756 0.8339082,fear
fer0004129.png,-0.11295903 -0.8578569 0.6996941 1.6148417 -3.2872543 0.32610214 1.0621895,fear
fer0004133.png,-1.9036756 -0.7084956 0.17925465 0.43429655 -1.6099404 -0.33091235 -0.16799301,fear
fer0004150.png,-0.62834954 -2.2118063 -0.022844076 0.1527803 -1.236963 -0.9933804 0.9279767,fear
fer0004161.png,-1.2089489 -2.0097957 0.86580646 3.034605 -6.4020276 -1.1021899 -1.4091265,fear
fer0004285.png,-0.96034026 -0.8490048 -0.22266471 0.11241041 -1.0200386 -1.3608289 -0.3466475,fear
fer0004300.png,-0.4599831 -0.06351867 -0.39298162 3.932462 -4.9127693 -1.853674 -0.52726513,fear
fer0004430.png,0.36808658 -1.0313601 1.4778619 -0.13310188 -0.5305705 2.0176682 -0.83933043,fear
fer0004445.png,-0.31156042 0.5003163 -0.8819136 3.66909 -5.852913 -1.6713978 0.22175014,fear
fer0004463.png,-0.46672153 -0.16584517 2.390183 1.4717895 -2.265072 -0.77574295 -2.1272218,fear
fer0004496.png,-0.40233755 -0.9562175 0.3592403 2.7975755 -1.441571 0.11910236 -0.13925345,fear
fer0004515.png,-0.59355676 -0.4771738 -0.17640233 4.029169 -4.842086 0.47443628 1.5027413,fear
fer0004519.png,-1.3650355 0.69400585 -0.33473822 1.2225444 -2.1357222 0.6535009 0.13663852,fear
fer0004593.png,-1.3246496 0.47930282 -0.57523525 -0.32429534 -0.2362506 0.1633755 0.85169226,fear
fer0004650.png,0.482814 -1.8441081 0.91637576 2.0709476 -0.76473695 -0.45219398 0.050516814,fear
fer0004682.png,0.12101853 -1.3524652 0.4625712 0.19839275 -1.036739 -1.4426157 1.1658057,fear
fer0004747.png,-1.1325743 -0.016840577 -0.5568094 0.5199414 -2.3859925 -0.9593747 0.17147294,fear
fer0004786.png,-1.5776618 -0.8800188 -0.058562815 1.3679036 -0.50146127 -0.13453335 -0.9038937,fear
fer0004813.png,-1.5649713 -0.8332157 0.7318237 1.0133283 -0.6822192 0.2890353 0.4906783,fear
fer0004833.png,-1.0432317 -1.4839995 -1.4651654 0.62141275 -1.3503537 -0.4590681 1.8784051,fear
fer0004858.png,-0.06329465 -1.0903455 0.87505037 0.5584122 -0.5012698 0.804262 -0.9406234,fear
fer0004893.png,1.5577198 0.6106617 0.71132755 0.90816027 -1.179435 1.9516213 2.0180902,fear
fer0004906.png,0.03984362 -1.7958634 -0.15693867 0.5708571 0.07635021 -0.4361533 -0.6654584,fear
fer0004967.png,-1.4852729 -0.89752865 -1.2701201 0.2904284 -0.55466145 -0.1701921 1.2744625,fear
fer0004978.png,0.9378468 -2.2824044 0.8941176 1.005707 0.8536229 -0.3681163 -0.11212504,fear
fer0004982.png,-1.016225 0.7460851 0.32522964 2.3038864 -1.1331452 -0.62027943 -0.47677696,fear
fer0005047.png,-0.96740353 -0.09513767 1.1247499 1.679924 -1.823137 -0.36312354 1.0897839,fear
fer0005088.png,0.21793064 1.1953652 0.7633966 1.9537694 -2.0630858 0.97160226 -0.31523544,fear
fer0005140.png,1.0928634 0.818514 -0.63048106 -1.3353777 0.6192992 -1.3347518 -1.5986476,fear
fer0005149.png,0.934368 0.8741747 0.6361483 -0.49649197 -0.40579575 -1.0582739 2.2314706,fear
fer0005150.png,0.6294803 -1.0082542 -1.296711 0.24846315 -0.48884547 0.8086852 -0.7363694,fear
fer0005164.png,-0.5422056 -0.42709225 -0.52344835 4.699834 -4.9843893 -0.6063272 -0.13283306,fear
fer0005254.png,-1.8598729 -2.6818743 1.540381 2.0837831 -2.6525564 -0.22240132 -0.074977845,fear
fer0005274.png,-0.31419134 0.0013300776 -0.23188283 0.28415596 -1.7203918 0.39706057 -0.6561278,fear
fer0005362.png,-0.84858376 -1.8213886 -0.73389566 3.4864774 -4.8946033 1.356766 0.99085,fear
fer0005462.png,0.75679165 -0.33830756 -1.54249 0.4285277 -1.1730285 -0.3023448 -0.76115584,fear
fer0005517.png,-0.6007904 0.1801362 -0.8634044 0.054409392 -1.2677766 -0.69849074 1.0592023,fear
fer0005521.png,-3.092975 -2.532392 -0.74224293 1.3948805 -0.43012822 -0.39751393 -0.27642655,fear
fer0005527.png,0.8824633 -1.2823342 1.3444608 0.37625718 -0.9745293 0.32242596 -0.22533709,fear
fer0005646.png,0.7050699 -0.24074262 0.27459753 -0.06560373 -2.5142298 1.5361378 0.8116628,fear
fer0005724.png,0.16461205 -1.875372 -1.040693 0.3818407 -0.24648277 1.3799971 1.9710772,fear
fer0005734.png,-1.4830337 0.25321054 0.013033628 0.7660771 -0.6422031 -0.32183483 1.0983725,fear
fer0005797.png,0.5056368 -1.7519343 0.073323935 0.5522618 -2.5144558 1.4613297 0.18154544,fear
fer0005939.png,0.09349319 -0.63753104 -0.14060186 0.6666658 0.8133272 0.49901402 -1.1062825,fear
fer0006018.png,1.2472856 -0.47780162 -0.5915338 3.5752702 -3.8655338 0.05406773 0.14659141,fear
fer0006078.png,-1.6206776 0.09534255 0.9351559 0.7701458 -1.4710915 0.14177948 1.0775409,fear
fer0006098.png,0.07310927 0.080391005 0.17508483 0.88997674 -3.282109 -0.055009544 -0.86511993,fear
fer0006131.png,-0.961686 -1.1394752 0.33752328 0.630335 -0.8600806 -0.6340829 1.1702287,fear
fer0006220.png,-1.0556684 -2.7811415 -0.43562844 0.10849184 -0.90926063 0.53180385 -0.7456498,fear
fer0006252.png,1.7152532 -2.1278367 0.5460532 1.6046944 0.64172196 0.7239927 -0.58730257,fear
fer0006425.png,-0.9743305 1.2124197 -1.0348268 1.0667944 -0.43281966 0.71750915 -0.22584999,fear
fer0006451.png,-0.86056244 -1.2141016 -0.8536464 1.2574158 -1.3702991 -0.28701892 1.5286891,fear
fer0006468.png,-1.5029426 1.0613176 0.12884432 1.588378 -1.9194114 -0.78837293 -0.9589442,fear
fer0006495.png,-1.3985536 -1.6668582 0.015392035 1.6315539 -1.8154411 0.16177112 0.7112632,fear
fer0006552.png,0.7301981 -0.39058572 0.42442214 1.4296541 -0.94914746 -0.257937 -0.43650365,fear
fer0006556.png,-1.116945 -1.9284973 0.66784465 3.5647125 -5.742737 -0.75146997 0.5955188,fear
fer0006570.png,0.84759843 -0.37598914 -0.5988216 0.03422594 -0.47203994 -0.09951571 -0.7496315,fear
fer0006580.png,-1.677404 -0.97089475 2.1652968 1.044816 -3.3618536 -0.28253567 0.10838446,fear
fer0006619.png,-0.16266009 -0.5018293 -0.5579989 3.0539277 -3.3807626 -1.5298188 0.7540886,fear
fer0006679.png,0.22825897 -1.533564 -0.14935412 0.7577902 -1.1174366 0.3890888 0.24350488,fear
fer0006752.png,-1.7844169 0.054336786 0.0034718513 1.461905 -1.5645583 0.5908803 -1.0074686,fear
fer0006753.png,0.09255636 -0.6095219 0.019815654 1.4340402 -0.0052814484 0.42539966 -0.19745004,fear
fer0006815.png,-0.31774294 -2.6170797 1.4142157 0.7314545 -1.5070369 1.833622 1.5188519,fear
fer0006825.png,-0.4264738 -0.3058935 -0.57243073 1.5395632 -2.2630053 0.09071499 1.2684045,fear
fer0006859.png,-1.4852729 -0.89752865 -1.2701201 0.2904284 -0.55466145 -0.1701921 1.2744625,fear
fer0006868.png,-2.2057154 0.15939319 2.4131858 0.52189726 -1.22592 0.48642105 -1.2993226,fear
fer0006878.png,-0.21399957 -3.373694 0.1123122 2.1123302 -0.024966955 -0.90681154 0.26606524,fear
fer0006894.png,-2.5415769 -2.2022152 0.26186854 3.2106764 -2.7379465 0.25228035 -0.7100762,fear
fer0006973.png,0.7517876 0.08652723 -1.3288186 1.5266745 -2.5762513 0.76679754 1.107489,fear
fer0006976.png,1.8359327 0.7610161 1.3973639 -0.8720875 0.5177492 -0.30647612 0.78224623,fear
fer0007016.png,-0.45817244 0.0853757 -0.285438 0.8192018 -2.5291576 0.031275123 -1.3338253,fear
fer0007060.png,-1.0684952 -1.135262 0.17731065 0.60208106 -0.649564 -0.5656568 0.28136778,fear
fer0007114.png,-0.48662227 -1.3539188 0.77675533 2.1716638 -2.0326521 -0.18227899 0.9332355,fear
fer0007239.png,-0.8568115 -2.0125985 0.0059262514 0.14221907 -2.4654317 1.4978311 0.08523774,fear
fer0007320.png,-0.20059441 -0.7127758 0.27092314 2.5742164 0.46011314 0.604074 1.7687564,fear
fer0007324.png,0.08458543 0.21385312 -0.9446081 1.1962616 0.8339555 -0.39880216 2.2343626,fear
fer0007326.png,-1.0534992 -1.5777726 1.4020815 2.9451265 -4.374143 0.27257586 0.32683182,fear
fer0007349.png,-1.0161868 -0.2888013 -0.8161042 0.31891274 -1.234157 -0.85012376 -1.2621329,fear
fer0007366.png,-1.5332003 -0.36725467 -0.408055 -0.880993 -2.6114705 -0.6379981 -0.4757728,fear
fer0007413.png,-0.04148235 -0.26872206 0.2514218 1.7672963 -3.8930736 -2.494269 1.0441275,fear
fer0007435.png,-1.4333088 -0.20255706 -1.4820951 0.5925287 -1.635988 1.3056288 0.34543347,fear
fer0007462.png,-1.3002774 -1.6754353 2.4923906 0.45739734 -0.07731891 -1.077899 1.6501473,fear
fer0007503.png,-0.7048483 -1.2188592 1.6284729 0.5673417 -2.0810275 0.66582304 -0.5469402,fear
fer0007700.png,0.21122444 -1.3133324 0.0454821 2.4149394 -2.0892181 -1.9573702 0.75070643,fear
fer0007725.png,0.16883565 0.7192309 -0.0029093027 1.9989845 -1.224635 0.1389314 0.5726448,fear
fer0007727.png,-2.054244 0.658123 0.21584758 0.2090931 -2.1705847 -0.45574683 -1.1149948,fear
fer0007729.png,0.30478972 0.4258234 0.9719976 2.2407155 -2.0826745 -0.15898696 -0.8348179,fear
fer0007797.png,0.9781393 0.67166996 0.3103632 0.4273734 -1.9802136 -0.07639617 -0.49992955,fear
fer0007906.png,0.24431776 -0.7877985 -0.73954535 1.3086063 0.15740633 -0.51719534 -1.5406647,fear
fer0007914.png,-0.52893054 -0.3861478 0.14816833 3.6336098 -4.5805235 -0.56044626 0.96906704,fear
fer0007917.png,-0.44128826 -0.33011112 0.012045026 0.712679 -1.440587 0.7422982 1.698066,fear
fer0007932.png,-1.9354267 -1.4764115 1.2045311 1.9911155 -1.2196112 -0.30776834 0.09689066,fear
fer0007941.png,0.09529218 -0.21397701 0.5727613 -0.04691127 -1.4285197 0.42847052 0.1782763,fear
fer0007958.png,-1.677404 -0.97089475 2.1652968 1.044816 -3.3618536 -0.28253567 0.10838446,fear
fer0008020.png,-0.51014405 -0.56651413 -0.32965264 0.66650206 -3.632166 0.87451416 1.3056132,fear
fer0008025.png,-1.0373868 0.7278788 -0.6038975 1.9916193 0.21174866 -0.045946658 0.5569545,fear
fer0008115.png,-0.63083375 -0.95329356 -0.10581243 -0.45417178 0.18950123 -1.5584242 -0.07494731,fear
fer0008120.png,-1.0041212 -0.8990244 0.4989264 1.0484579 -0.8119452 1.4070545 -2.1064236,fear
fer0008147.png,-2.6418993 -2.1026528 -1.5304946 0.32760078 -0.28832072 -1.2614259 0.647393,fear
fer0008184.png,0.22984967 1.5692875 1.4453928 1.5157638 -1.0538498 -0.29591548 1.3719544,fear
fer0008237.png,0.42754042 0.31677264 -0.70470786 4.7724957 -2.1310565 0.95014983 -0.5877999,fear
fer0008502.png,-1.9086277 -0.5307169 -1.3210343 2.89919 -1.7778723 -0.19004488 1.2267921,fear
fer0008533.png,-2.0871916 -0.32495216 2.3496792 1.3175864 -1.5302049 0.44580126 -0.078710556,fear
fer0008566.png,0.46599418 -1.0845635 -0.69115615 1.6002553 -0.29810858 0.7958282 -0.5939201,fear
fer0008568.png,-1.3459814 -1.235566 0.59981036 1.6755517 -1.1838005 1.0507954 -1.0515225,fear
fer0008617.png,-0.17001396 -0.7796259 -0.17621596 4.5209217 -5.3136754 -0.50330967 -1.6967752,fear
fer0008668.png,0.46407625 1.6514398 0.7797168 -0.5068362 -1.9644569 -1.2496822 0.63099045,fear
fer0008681.png,-1.3003167 -0.55389917 -0.60643613 -0.0036057234 0.18148416 0.3552469 0.94468546,fear
fer0008710.png,-1.3485069 -1.8461168 -0.7675531 0.7469371 -0.49472332 -1.5634911 -0.38084555,fear
fer0008715.png,-0.96294487 -0.68953127 0.008313417 3.0675535 -4.45 0.68986017 0.80848795,fear
fer0008739.png,-1.9847505 1.3744134 0.84966534 1.0583141 -2.6896167 1.171276 1.5968869,fear
fer0008784.png,-1.2094715 -1.6354125 -1.0013809 2.0786176 -2.041772 0.466007 -0.0972538,fear
fer0008791.png,0.67169833 -1.920636 -0.10139671 0.33216548 -1.0575216 -1.9959322 0.77110696,fear
fer0008818.png,-0.4258256 -1.2680542 -1.3250988 -0.21930552 -1.4598211 1.6208932 0.06911945,fear
fer0008837.png,2.0054646 -1.5266379 -0.509694 1.6078144 -1.6523328 0.46811306 1.8611109,fear
fer0008849.png,-0.5067997 -1.0077938 -0.47410768 0.4135319 -3.5886548 0.01364398 -0.06389737,fear
fer0008859.png,-0.93597084 -0.1204411 -0.8058144 -0.1163367 -0.6269007 -0.8398893 -0.2152698,fear
fer0009008.png,0.026020467 0.42972606 -0.3253063 -0.43717963 -1.7853479 0.9012997 0.4096132,fear
fer0009012.png,-1.2675264 -1.0231845 1.0601342 1.7987756 -3.5259845 -0.4510095 0.08463824,fear
fer0009109.png,0.41873524 -1.2820528 0.26533675 0.6556515 -1.1420239 0.10010719 -0.28041506,fear
fer0009293.png,0.9049274 -1.4882097 -0.34669745 1.3208777 -1.593298 0.57594466 0.08190882,fear
